temperature,humidity,heat_index,pressure,datetime
21.56,74.86,21.56,1009.77,2025-02-23 01:34:00.506837
21.69,74.86,21.69,1009.85,2025-02-23 01:35:02.060917
21.62,74.46,21.62,1009.8,2025-02-23 01:36:01.492180
21.66,74.42,21.66,1009.82,2025-02-23 01:37:00.923863
21.58,74.93,21.58,1009.78,2025-02-23 01:38:00.358159
21.53,74.58,21.53,1009.75,2025-02-23 01:39:01.911177
21.66,74.41,21.66,1009.69,2025-02-23 01:40:01.360780
21.56,75.72,21.56,1009.66,2025-02-23 01:41:00.793166
21.71,74.63,21.71,1009.74,2025-02-23 01:42:00.228229
21.73,74.49,21.73,1009.71,2025-02-23 01:43:01.784381
21.56,74.95,21.56,1009.67,2025-02-23 01:44:01.216177
21.51,74.72,21.51,1009.62,2025-02-23 01:45:00.648975
21.56,74.52,21.56,1009.67,2025-02-23 01:46:00.085713
21.64,74.75,21.64,1009.65,2025-02-23 01:47:01.640831
21.58,74.27,21.58,1009.59,2025-02-23 01:48:01.076304
21.53,74.69,21.53,1009.61,2025-02-23 01:49:00.508147
21.73,74.81,21.73,1009.68,2025-02-23 01:50:02.063521
21.68,74.71,21.68,1009.63,2025-02-23 01:51:01.498617
21.69,74.59,21.69,1009.75,2025-02-23 01:52:00.935172
21.73,74.53,21.73,1009.7,2025-02-23 01:53:00.372119
21.6,74.79,21.6,1009.69,2025-02-23 01:54:02.010289
21.82,74.62,21.82,1009.63,2025-02-23 01:55:01.447129
21.69,74.66,21.69,1009.61,2025-02-23 01:56:00.880938
21.56,74.66,21.56,1009.5,2025-02-23 01:57:00.316606
21.53,74.9,21.53,1009.48,2025-02-23 01:58:01.871831
21.56,74.24,21.56,1009.45,2025-02-23 01:59:01.302505
21.62,75.24,21.62,1009.42,2025-02-23 02:00:00.737358
21.64,74.86,21.64,1009.37,2025-02-23 02:01:00.255608
21.62,74.91,21.62,1009.34,2025-02-23 02:02:01.912276
21.62,74.83,21.62,1009.34,2025-02-23 02:03:01.347142
21.6,74.58,21.6,1009.23,2025-02-23 02:04:00.783046
21.51,75.12,21.51,1009.28,2025-02-23 02:05:00.220908
21.47,74.98,21.47,1009.28,2025-02-23 02:06:01.775737
21.56,75.27,21.56,1009.23,2025-02-23 02:07:01.209311
21.47,73.88,21.47,1009.28,2025-02-23 02:08:00.643168
21.58,74.89,21.58,1009.31,2025-02-23 02:09:00.078609
21.55,74.61,21.55,1009.4,2025-02-23 02:10:01.632933
21.49,75.14,21.49,1009.43,2025-02-23 02:11:01.063252
21.42,75.49,21.42,1009.41,2025-02-23 02:12:00.496387
21.49,75.32,21.49,1009.4,2025-02-23 02:13:02.049212
21.6,75.04,21.6,1009.4,2025-02-23 02:14:01.483342
21.62,74.93,21.62,1009.39,2025-02-23 02:15:00.913965
21.56,75.17,21.56,1009.39,2025-02-23 02:16:00.348476
21.66,74.92,21.66,1009.42,2025-02-23 02:17:01.900854
21.56,75.16,21.56,1009.41,2025-02-23 02:18:01.333259
21.58,74.63,21.58,1009.45,2025-02-23 02:19:00.790639
21.56,75.02,21.56,1009.46,2025-02-23 02:20:00.224776
21.58,74.37,21.58,1009.51,2025-02-23 02:21:01.778581
21.58,74.72,21.58,1009.6,2025-02-23 02:22:01.215095
21.62,74.78,21.62,1009.63,2025-02-23 02:23:00.646073
21.68,74.71,21.68,1009.64,2025-02-23 02:24:00.079003
21.62,74.69,21.62,1009.59,2025-02-23 02:25:01.633618
21.64,74.58,21.64,1009.63,2025-02-23 02:26:01.063366
21.64,76.07,21.64,1009.62,2025-02-23 02:27:00.496490
21.58,74.72,21.58,1009.62,2025-02-23 02:28:02.048919
21.66,74.84,21.66,1009.64,2025-02-23 02:29:01.482509
21.43,74.62,21.43,1009.61,2025-02-23 02:30:00.914191
21.71,75.11,21.71,1009.6,2025-02-23 02:31:00.346214
21.64,74.43,21.64,1009.53,2025-02-23 02:32:01.937490
21.73,74.79,21.73,1009.55,2025-02-23 02:33:01.371348
21.6,75.32,21.6,1009.53,2025-02-23 02:34:00.806135
21.77,75.36,21.77,1009.54,2025-02-23 02:35:00.240609
21.73,75.34,21.73,1009.55,2025-02-23 02:36:01.797733
21.68,75.27,21.68,1009.55,2025-02-23 02:37:01.233784
21.79,75.61,21.79,1009.59,2025-02-23 02:38:00.685371
21.77,75.37,21.77,1009.54,2025-02-23 02:39:00.118373
21.79,75.57,21.79,1009.49,2025-02-23 02:40:01.676059
21.77,75.17,21.77,1009.48,2025-02-23 02:41:01.109633
21.77,74.94,21.77,1009.53,2025-02-23 02:42:00.543240
21.79,74.82,21.79,1009.46,2025-02-23 02:43:02.102153
21.79,74.48,21.79,1009.41,2025-02-23 02:44:01.533758
21.79,74.62,21.79,1009.41,2025-02-23 02:45:00.964821
21.82,74.33,21.82,1009.4,2025-02-23 02:46:00.403343
21.8,74.59,21.8,1009.39,2025-02-23 02:47:01.958378
21.97,74.38,21.97,1009.43,2025-02-23 02:48:01.392296
21.79,74.4,21.79,1009.42,2025-02-23 02:49:00.824079
21.82,74.67,21.82,1009.39,2025-02-23 02:50:00.257171
21.84,74.69,21.84,1009.33,2025-02-23 02:51:01.815644
21.8,74.41,21.8,1009.32,2025-02-23 02:52:01.252154
21.75,74.8,21.75,1009.33,2025-02-23 02:53:00.684513
21.77,74.39,21.77,1009.31,2025-02-23 02:54:00.116013
21.79,74.6,21.79,1009.3,2025-02-23 02:55:01.672277
21.79,74.28,21.79,1009.26,2025-02-23 02:56:01.110737
21.82,74.41,21.82,1009.31,2025-02-23 02:57:00.545992
21.73,74.97,21.73,1009.25,2025-02-23 02:58:02.104108
21.69,74.49,21.69,1009.23,2025-02-23 02:59:01.537996
21.8,74.51,21.8,1009.21,2025-02-23 03:00:00.974981
21.69,74.1,21.69,1009.23,2025-02-23 03:01:00.408810
21.77,74.29,21.77,1009.3,2025-02-23 03:02:01.966709
21.66,74.06,21.66,1009.29,2025-02-23 03:03:01.482282
21.75,74.4,21.75,1009.35,2025-02-23 03:04:00.916751
21.9,74.45,21.9,1009.39,2025-02-23 03:05:00.351557
21.9,74.35,21.9,1009.44,2025-02-23 03:06:01.906112
21.68,74.15,21.68,1009.43,2025-02-23 03:07:01.340677
21.99,74.32,21.99,1009.42,2025-02-23 03:08:00.773641
21.79,74.26,21.79,1009.36,2025-02-23 03:09:00.205426
21.84,74.39,21.84,1009.42,2025-02-23 03:10:01.757160
21.77,73.93,21.77,1009.38,2025-02-23 03:11:01.189978
21.77,74.03,21.77,1009.41,2025-02-23 03:12:00.623159
21.68,74.02,21.68,1009.41,2025-02-23 03:13:00.055321
21.75,74.61,21.75,1009.34,2025-02-23 03:14:01.606910
21.68,74.35,21.68,1009.39,2025-02-23 03:15:01.040416
21.66,74.3,21.66,1009.35,2025-02-23 03:16:00.472186
21.77,72.27,21.77,1009.36,2025-02-23 03:17:02.033647
21.75,74.27,21.75,1009.32,2025-02-23 03:18:01.467641
21.73,74.32,21.73,1009.37,2025-02-23 03:19:00.902678
21.73,73.82,21.73,1009.4,2025-02-23 03:20:00.336103
21.58,73.92,21.58,1009.37,2025-02-23 03:21:01.892993
21.55,74.03,21.55,1009.41,2025-02-23 03:22:01.324728
21.68,73.93,21.68,1009.4,2025-02-23 03:23:00.755702
21.84,73.87,21.84,1009.43,2025-02-23 03:24:00.204240
21.75,74.06,21.75,1009.45,2025-02-23 03:25:01.762969
21.75,74.1,21.75,1009.41,2025-02-23 03:26:01.197920
21.77,74.03,21.77,1009.48,2025-02-23 03:27:00.635594
21.77,73.94,21.77,1009.4,2025-02-23 03:28:00.071547
21.68,74.19,21.68,1009.41,2025-02-23 03:29:01.628264
21.79,73.89,21.79,1009.32,2025-02-23 03:30:01.062893
21.77,74.26,21.77,1009.33,2025-02-23 03:31:00.492397
21.73,74.38,21.73,1009.28,2025-02-23 03:32:02.047061
21.8,74.04,21.8,1009.27,2025-02-23 03:33:01.481123
21.9,73.79,21.9,1009.26,2025-02-23 03:34:00.915790
21.69,73.93,21.69,1009.33,2025-02-23 03:35:00.347737
21.69,73.54,21.69,1009.32,2025-02-23 03:36:01.904994
21.69,74.28,21.69,1009.27,2025-02-23 03:37:01.338464
21.75,73.71,21.75,1009.31,2025-02-23 03:38:00.775243
21.75,73.91,21.75,1009.33,2025-02-23 03:39:00.213404
21.75,74.04,21.75,1009.35,2025-02-23 03:40:01.772396
21.73,73.99,21.73,1009.43,2025-02-23 03:41:01.205694
21.75,73.97,21.75,1009.4,2025-02-23 03:42:00.640792
21.73,74.2,21.73,1009.44,2025-02-23 03:43:00.073408
21.79,74.45,21.79,1009.37,2025-02-23 03:44:01.628936
21.71,73.98,21.71,1009.41,2025-02-23 03:45:01.062847
21.71,73.97,21.71,1009.4,2025-02-23 03:46:00.499193
21.8,73.77,21.8,1009.4,2025-02-23 03:47:00.022007
21.79,73.77,21.79,1009.39,2025-02-23 03:48:01.580733
21.62,73.97,21.62,1009.36,2025-02-23 03:49:01.016043
21.6,74.13,21.6,1009.31,2025-02-23 03:50:00.449219
21.71,74.0,21.71,1009.3,2025-02-23 03:51:02.007880
21.77,74.1,21.77,1009.28,2025-02-23 03:52:01.442061
21.82,73.91,21.82,1009.31,2025-02-23 03:53:00.878716
21.79,73.62,21.79,1009.28,2025-02-23 03:54:00.310540
21.77,73.74,21.77,1009.29,2025-02-23 03:55:01.865487
21.84,73.5,21.84,1009.31,2025-02-23 03:56:01.299103
21.66,73.41,21.66,1009.18,2025-02-23 03:57:00.734499
21.71,73.39,21.71,1009.25,2025-02-23 03:58:00.168593
21.68,73.22,21.68,1009.24,2025-02-23 03:59:01.730262
21.71,73.6,21.71,1009.26,2025-02-23 04:00:01.165155
21.53,73.63,21.53,1009.28,2025-02-23 04:01:00.601507
21.69,73.38,21.69,1009.31,2025-02-23 04:02:00.037053
21.62,73.58,21.62,1009.32,2025-02-23 04:03:01.594028
21.69,73.88,21.69,1009.25,2025-02-23 04:04:01.028581
21.68,73.59,21.68,1009.29,2025-02-23 04:05:00.457745
21.66,73.55,21.66,1009.23,2025-02-23 04:06:02.011793
21.64,73.54,21.64,1009.28,2025-02-23 04:07:01.444080
21.64,73.48,21.64,1009.35,2025-02-23 04:08:00.884257
21.58,74.0,21.58,1009.38,2025-02-23 04:09:00.320669
21.62,73.66,21.62,1009.36,2025-02-23 04:10:01.875539
21.66,73.72,21.66,1009.41,2025-02-23 04:11:01.308104
21.69,73.69,21.69,1009.38,2025-02-23 04:12:00.743364
21.69,73.63,21.69,1009.4,2025-02-23 04:13:00.174837
21.66,73.63,21.66,1009.41,2025-02-23 04:14:01.729853
21.56,73.85,21.56,1009.41,2025-02-23 04:15:01.165591
21.55,73.55,21.55,1009.5,2025-02-23 04:16:00.599647
21.58,73.56,21.58,1009.49,2025-02-23 04:17:00.031930
21.51,73.85,21.51,1009.53,2025-02-23 04:18:01.611071
21.64,74.04,21.64,1009.56,2025-02-23 04:19:01.044432
21.69,73.57,21.69,1009.59,2025-02-23 04:20:00.476147
21.47,73.91,21.47,1009.56,2025-02-23 04:21:02.032518
21.58,74.27,21.58,1009.62,2025-02-23 04:22:01.469173
21.55,73.85,21.55,1009.69,2025-02-23 04:23:00.898338
21.62,73.67,21.62,1009.67,2025-02-23 04:24:00.331711
21.6,73.58,21.6,1009.62,2025-02-23 04:25:01.882496
21.62,73.78,21.62,1009.62,2025-02-23 04:26:01.315368
21.58,73.89,21.58,1009.64,2025-02-23 04:27:00.747843
21.6,73.95,21.6,1009.58,2025-02-23 04:28:00.182490
21.47,73.97,21.47,1009.62,2025-02-23 04:29:01.739541
21.55,73.83,21.55,1009.61,2025-02-23 04:30:01.172201
21.66,73.6,21.66,1009.59,2025-02-23 04:31:00.604217
21.43,73.95,21.43,1009.64,2025-02-23 04:32:00.040713
21.49,73.62,21.49,1009.6,2025-02-23 04:33:01.598429
21.49,73.96,21.49,1009.61,2025-02-23 04:34:01.030694
21.66,73.53,21.66,1009.57,2025-02-23 04:35:00.466222
21.58,73.99,21.58,1009.58,2025-02-23 04:36:02.025078
21.51,73.97,21.51,1009.66,2025-02-23 04:37:01.459997
21.53,73.51,21.53,1009.61,2025-02-23 04:38:00.896152
21.51,73.82,21.51,1009.6,2025-02-23 04:39:00.329131
21.45,74.08,21.45,1009.64,2025-02-23 04:40:01.883322
21.66,73.61,21.66,1009.7,2025-02-23 04:41:01.318177
21.62,74.01,21.62,1009.7,2025-02-23 04:42:00.747245
21.53,73.86,21.53,1009.74,2025-02-23 04:43:00.178385
21.45,73.75,21.45,1009.85,2025-02-23 04:44:01.733849
21.49,74.08,21.49,1009.82,2025-02-23 04:45:01.166313
21.51,73.63,21.51,1009.89,2025-02-23 04:46:00.696971
21.38,74.09,21.38,1009.78,2025-02-23 04:47:00.131219
21.6,73.69,21.6,1009.85,2025-02-23 04:48:01.690407
21.45,74.05,21.45,1009.88,2025-02-23 04:49:01.122070
21.42,73.72,21.42,1009.93,2025-02-23 04:50:00.557705
21.47,73.45,21.47,1009.95,2025-02-23 04:51:02.114655
21.51,73.46,21.51,1009.98,2025-02-23 04:52:01.551935
21.43,73.68,21.43,1010.05,2025-02-23 04:53:00.982077
21.53,73.71,21.53,1010.09,2025-02-23 04:54:00.413801
21.51,73.5,21.51,1010.1,2025-02-23 04:55:02.032204
21.47,73.47,21.47,1010.06,2025-02-23 04:56:01.463599
21.53,73.54,21.53,1009.97,2025-02-23 04:57:00.923919
21.47,73.72,21.47,1010.06,2025-02-23 04:58:00.355308
21.31,74.1,21.31,1010.06,2025-02-23 04:59:01.909495
21.55,74.16,21.55,1010.1,2025-02-23 05:00:01.342840
21.38,73.78,21.38,1010.1,2025-02-23 05:01:00.776043
21.45,73.63,21.45,1010.27,2025-02-23 05:02:00.208662
21.49,74.13,21.49,1010.24,2025-02-23 05:03:01.769388
21.53,73.46,21.53,1010.23,2025-02-23 05:04:01.204991
21.6,73.85,21.6,1010.27,2025-02-23 05:05:00.639937
21.47,73.59,21.47,1010.29,2025-02-23 05:06:00.075215
21.56,73.57,21.56,1010.28,2025-02-23 05:07:01.632839
21.38,73.53,21.38,1010.3,2025-02-23 05:08:01.066841
21.49,73.07,21.49,1010.39,2025-02-23 05:09:00.500170
21.31,74.1,21.31,1010.38,2025-02-23 05:10:02.056420
21.49,73.46,21.49,1010.45,2025-02-23 05:11:01.490508
21.47,73.59,21.47,1010.5,2025-02-23 05:12:00.927813
21.49,73.57,21.49,1010.42,2025-02-23 05:13:00.358195
21.27,73.77,21.27,1010.51,2025-02-23 05:14:01.917379
21.53,73.45,21.53,1010.5,2025-02-23 05:15:01.352203
21.49,73.64,21.49,1010.6,2025-02-23 05:16:00.787501
21.49,74.31,21.49,1010.51,2025-02-23 05:17:00.218546
21.4,73.69,21.4,1010.58,2025-02-23 05:18:01.836547
21.43,73.9,21.43,1010.61,2025-02-23 05:19:01.269615
21.45,74.06,21.45,1010.54,2025-02-23 05:20:00.704261
21.45,73.93,21.45,1010.6,2025-02-23 05:21:00.138207
21.47,74.08,21.47,1010.64,2025-02-23 05:22:01.693265
21.58,74.16,21.58,1010.6,2025-02-23 05:23:01.130837
21.38,74.14,21.38,1010.62,2025-02-23 05:24:00.562228
21.38,73.58,21.38,1010.69,2025-02-23 05:25:00.000304
21.43,73.75,21.43,1010.65,2025-02-23 05:26:01.555897
21.45,73.85,21.45,1010.69,2025-02-23 05:27:00.992897
21.45,74.0,21.45,1010.78,2025-02-23 05:28:00.425755
21.45,74.0,21.45,1010.67,2025-02-23 05:29:01.989329
21.36,73.82,21.36,1010.76,2025-02-23 05:30:01.421919
21.53,73.78,21.53,1010.78,2025-02-23 05:31:00.856813
21.55,74.38,21.55,1010.84,2025-02-23 05:32:00.297016
21.53,74.14,21.53,1010.93,2025-02-23 05:33:01.852431
21.4,74.06,21.4,1010.91,2025-02-23 05:34:01.284630
21.51,74.49,21.51,1010.91,2025-02-23 05:35:00.716649
21.31,73.58,21.31,1010.9,2025-02-23 05:36:00.146155
21.47,74.21,21.47,1010.94,2025-02-23 05:37:01.702457
21.43,74.19,21.43,1011.08,2025-02-23 05:38:01.133174
21.4,73.92,21.4,1010.96,2025-02-23 05:39:00.565123
21.36,73.78,21.36,1011.13,2025-02-23 05:40:02.121208
21.29,73.65,21.29,1011.03,2025-02-23 05:41:01.552750
21.31,74.03,21.31,1011.12,2025-02-23 05:42:00.986391
21.42,73.7,21.42,1011.08,2025-02-23 05:43:00.419758
21.53,73.82,21.53,1011.11,2025-02-23 05:44:01.978984
21.32,73.94,21.32,1011.03,2025-02-23 05:45:01.413718
21.4,73.57,21.4,1011.05,2025-02-23 05:46:00.844487
21.32,73.89,21.32,1011.11,2025-02-23 05:47:00.281271
21.4,73.62,21.4,1011.17,2025-02-23 05:48:01.838677
21.32,73.4,21.32,1011.25,2025-02-23 05:49:01.270730
21.43,73.3,21.43,1011.17,2025-02-23 05:50:00.707503
21.34,73.38,21.34,1011.2,2025-02-23 05:51:00.141265
21.42,73.8,21.42,1011.21,2025-02-23 05:52:01.698144
21.32,73.79,21.32,1011.18,2025-02-23 05:53:01.129007
21.43,73.49,21.43,1011.27,2025-02-23 05:54:00.564532
21.42,73.67,21.42,1011.29,2025-02-23 05:55:00.001586
21.49,73.41,21.49,1011.37,2025-02-23 05:56:01.560681
21.36,73.52,21.36,1011.34,2025-02-23 05:57:00.995553
21.32,73.5,21.32,1011.28,2025-02-23 05:58:00.427514
21.27,73.45,21.27,1011.35,2025-02-23 05:59:01.988771
21.27,73.41,21.27,1011.37,2025-02-23 06:00:01.424482
21.29,73.62,21.29,1011.37,2025-02-23 06:01:00.857068
21.45,73.63,21.45,1011.37,2025-02-23 06:02:00.290725
21.49,73.29,21.49,1011.35,2025-02-23 06:03:01.848756
21.4,74.03,21.4,1011.49,2025-02-23 06:04:01.281988
21.34,72.84,21.34,1011.56,2025-02-23 06:05:00.718153
21.4,73.34,21.4,1011.47,2025-02-23 06:06:00.151208
21.38,73.45,21.38,1011.43,2025-02-23 06:07:01.714495
21.27,73.45,21.27,1011.54,2025-02-23 06:08:01.145846
21.29,73.09,21.29,1011.39,2025-02-23 06:09:00.581143
21.25,73.16,21.25,1011.43,2025-02-23 06:10:00.016705
21.34,73.4,21.34,1011.72,2025-02-23 06:11:01.573471
21.29,73.39,21.29,1011.54,2025-02-23 06:12:01.006100
21.34,73.3,21.34,1011.54,2025-02-23 06:13:00.440398
21.38,73.19,21.38,1011.49,2025-02-23 06:14:02.004312
21.19,72.87,21.19,1011.37,2025-02-23 06:15:01.439773
21.19,73.36,21.19,1011.45,2025-02-23 06:16:00.873602
21.27,73.19,21.27,1011.34,2025-02-23 06:17:00.330265
21.18,72.94,21.18,1011.37,2025-02-23 06:18:01.887026
21.25,73.07,21.25,1011.39,2025-02-23 06:19:01.318930
21.36,73.0,21.36,1011.35,2025-02-23 06:20:00.753251
21.27,72.89,21.27,1011.42,2025-02-23 06:21:00.186594
21.18,73.05,21.18,1011.46,2025-02-23 06:22:01.741206
21.25,72.46,21.25,1011.52,2025-02-23 06:23:01.173212
21.32,72.48,21.32,1011.58,2025-02-23 06:24:00.699059
21.19,72.99,21.19,1011.54,2025-02-23 06:25:00.130187
21.29,72.61,21.29,1011.68,2025-02-23 06:26:01.690194
21.34,72.74,21.34,1011.64,2025-02-23 06:27:01.122068
21.23,73.51,21.23,1011.71,2025-02-23 06:28:00.557228
21.31,72.94,21.31,1011.62,2025-02-23 06:29:02.114012
21.38,73.05,21.38,1011.62,2025-02-23 06:30:01.543497
21.27,72.76,21.27,1011.64,2025-02-23 06:31:00.974864
21.31,72.81,21.31,1011.63,2025-02-23 06:32:00.403842
21.23,72.6,21.23,1011.64,2025-02-23 06:33:01.958985
21.31,71.81,21.31,1011.68,2025-02-23 06:34:01.392290
21.23,73.22,21.23,1011.59,2025-02-23 06:35:00.824707
21.36,72.48,21.36,1011.61,2025-02-23 06:36:00.256665
21.23,72.37,21.23,1011.62,2025-02-23 06:37:01.811292
21.29,72.65,21.29,1011.67,2025-02-23 06:38:01.246829
21.25,72.86,21.25,1011.69,2025-02-23 06:39:00.676448
21.25,72.26,21.25,1011.67,2025-02-23 06:40:00.108386
21.18,72.46,21.18,1011.66,2025-02-23 06:41:01.657759
21.23,72.2,21.23,1011.64,2025-02-23 06:42:01.089496
21.27,71.89,21.27,1011.61,2025-02-23 06:43:00.521448
21.25,72.35,21.25,1011.66,2025-02-23 06:44:02.082020
21.19,72.36,21.19,1011.66,2025-02-23 06:45:01.515287
21.18,71.45,21.18,1011.59,2025-02-23 06:46:00.949821
21.19,71.95,21.19,1011.64,2025-02-23 06:47:00.386098
21.18,72.19,21.18,1011.64,2025-02-23 06:48:01.985100
21.21,72.1,21.21,1011.6,2025-02-23 06:49:01.450571
21.18,71.97,21.18,1011.6,2025-02-23 06:50:00.883240
21.1,71.74,21.1,1011.66,2025-02-23 06:51:00.316795
21.12,72.0,21.12,1011.65,2025-02-23 06:52:01.869114
21.19,72.23,21.19,1011.66,2025-02-23 06:53:01.304700
21.29,72.03,21.29,1011.72,2025-02-23 06:54:00.738611
21.14,71.64,21.14,1011.67,2025-02-23 06:55:00.168539
21.21,71.93,21.21,1011.71,2025-02-23 06:56:01.721139
21.23,71.81,21.23,1011.8,2025-02-23 06:57:01.157240
21.21,71.88,21.21,1011.72,2025-02-23 06:58:00.591174
21.18,71.92,21.18,1011.82,2025-02-23 06:59:00.025908
21.18,72.0,21.18,1011.79,2025-02-23 07:00:01.582552
21.21,72.46,21.21,1011.75,2025-02-23 07:01:01.016788
21.25,72.1,21.25,1011.71,2025-02-23 07:02:00.448559
21.19,71.85,21.19,1011.75,2025-02-23 07:03:02.024621
21.08,72.08,21.08,1011.67,2025-02-23 07:04:01.454980
21.21,71.61,21.21,1011.74,2025-02-23 07:05:00.889634
21.19,72.18,21.19,1011.77,2025-02-23 07:06:00.320961
21.23,71.77,21.23,1011.69,2025-02-23 07:07:01.875918
21.27,71.64,21.27,1011.73,2025-02-23 07:08:01.310086
21.18,72.12,21.18,1011.75,2025-02-23 07:09:00.747013
21.25,71.78,21.25,1011.74,2025-02-23 07:10:00.182090
21.14,72.2,21.14,1011.73,2025-02-23 07:11:01.740155
21.23,72.29,21.23,1011.78,2025-02-23 07:12:01.174210
21.03,71.84,21.03,1011.86,2025-02-23 07:13:00.611285
21.25,72.04,21.25,1011.84,2025-02-23 07:14:00.045817
21.12,71.98,21.12,1011.88,2025-02-23 07:15:01.599519
21.18,71.99,21.18,1011.88,2025-02-23 07:16:01.033397
21.29,72.05,21.29,1011.98,2025-02-23 07:17:00.469166
21.12,72.04,21.12,1011.89,2025-02-23 07:18:00.025006
21.18,71.91,21.18,1011.92,2025-02-23 07:19:01.580744
21.25,72.29,21.25,1011.86,2025-02-23 07:20:01.015237
21.12,71.91,21.12,1011.86,2025-02-23 07:21:00.449868
21.16,72.05,21.16,1011.87,2025-02-23 07:22:02.008290
21.19,72.2,21.19,1011.87,2025-02-23 07:23:01.441465
21.21,72.0,21.21,1011.9,2025-02-23 07:24:00.874206
21.07,71.87,21.07,1011.96,2025-02-23 07:25:00.307328
21.23,71.63,21.23,1011.91,2025-02-23 07:26:01.880792
21.03,72.14,21.03,1011.99,2025-02-23 07:27:01.312939
21.1,71.79,21.1,1012.01,2025-02-23 07:28:00.747036
21.18,72.06,21.18,1012.05,2025-02-23 07:29:00.197049
21.23,72.19,21.23,1012.01,2025-02-23 07:30:01.750872
21.16,71.98,21.16,1012.04,2025-02-23 07:31:01.187293
21.25,71.85,21.25,1012.04,2025-02-23 07:32:00.639067
21.03,72.25,21.03,1012.03,2025-02-23 07:33:00.073081
21.23,72.19,21.23,1011.99,2025-02-23 07:34:01.626841
21.1,72.36,21.1,1011.93,2025-02-23 07:35:01.060484
21.14,72.42,21.14,1011.98,2025-02-23 07:36:00.493258
21.21,73.87,21.21,1011.86,2025-02-23 07:37:02.049673
21.12,72.42,21.12,1011.88,2025-02-23 07:38:01.482474
21.27,72.41,21.27,1011.83,2025-02-23 07:39:00.916854
21.1,72.17,21.1,1011.85,2025-02-23 07:40:00.349687
21.16,72.98,21.16,1011.81,2025-02-23 07:41:01.905583
21.27,72.57,21.27,1011.76,2025-02-23 07:42:01.339752
21.16,72.41,21.16,1011.7,2025-02-23 07:43:00.775243
21.25,72.52,21.25,1011.77,2025-02-23 07:44:00.208103
21.12,72.63,21.12,1011.76,2025-02-23 07:45:01.763032
21.1,72.6,21.1,1011.83,2025-02-23 07:46:01.195044
21.19,72.74,21.19,1011.86,2025-02-23 07:47:00.628658
21.1,73.59,21.1,1011.88,2025-02-23 07:48:00.062242
21.16,72.6,21.16,1011.87,2025-02-23 07:49:01.616088
21.23,72.67,21.23,1011.85,2025-02-23 07:50:01.048657
21.19,72.58,21.19,1011.85,2025-02-23 07:51:00.480370
21.23,73.05,21.23,1011.9,2025-02-23 07:52:02.035327
21.21,72.82,21.21,1011.98,2025-02-23 07:53:01.471390
21.16,73.09,21.16,1012.02,2025-02-23 07:54:00.906690
21.23,73.11,21.23,1012.11,2025-02-23 07:55:00.340367
21.18,73.32,21.18,1012.19,2025-02-23 07:56:01.897370
21.23,73.3,21.23,1012.09,2025-02-23 07:57:01.420200
21.12,73.12,21.12,1012.13,2025-02-23 07:58:00.859979
20.99,73.43,20.99,1012.16,2025-02-23 07:59:00.296980
21.19,73.19,21.19,1012.11,2025-02-23 08:00:01.852045
21.16,73.25,21.16,1012.18,2025-02-23 08:01:01.284560
21.12,73.43,21.12,1012.12,2025-02-23 08:02:00.720363
21.21,73.09,21.21,1012.1,2025-02-23 08:03:00.154873
21.19,73.66,21.19,1012.12,2025-02-23 08:04:01.712381
21.25,72.86,21.25,1012.18,2025-02-23 08:05:01.149695
21.19,73.01,21.19,1012.16,2025-02-23 08:06:00.583562
21.19,73.49,21.19,1012.16,2025-02-23 08:07:00.018736
21.23,73.16,21.23,1012.18,2025-02-23 08:08:01.589704
21.08,73.38,21.08,1012.22,2025-02-23 08:09:01.022858
21.14,73.43,21.14,1012.13,2025-02-23 08:10:00.456905
21.14,74.11,21.14,1012.14,2025-02-23 08:11:02.012002
21.08,73.41,21.08,1012.24,2025-02-23 08:12:01.446922
21.1,73.44,21.1,1012.13,2025-02-23 08:13:00.876659
21.1,73.29,21.1,1012.22,2025-02-23 08:14:00.367759
21.07,74.32,21.07,1012.19,2025-02-23 08:15:01.926581
21.27,72.69,21.27,1012.2,2025-02-23 08:16:01.385906
21.19,73.68,21.19,1012.16,2025-02-23 08:17:00.819154
21.18,73.74,21.18,1012.25,2025-02-23 08:18:00.251286
21.31,73.58,21.31,1012.19,2025-02-23 08:19:01.810229
21.31,73.83,21.31,1012.27,2025-02-23 08:20:01.247773
21.25,74.0,21.25,1012.24,2025-02-23 08:21:00.681679
21.18,73.54,21.18,1012.29,2025-02-23 08:22:00.112824
21.29,73.87,21.29,1012.3,2025-02-23 08:23:01.668177
21.12,74.16,21.12,1012.3,2025-02-23 08:24:01.099257
21.27,73.73,21.27,1012.3,2025-02-23 08:25:00.532019
21.25,74.45,21.25,1012.25,2025-02-23 08:26:02.083025
21.1,74.19,21.1,1012.26,2025-02-23 08:27:01.513280
21.16,74.33,21.16,1012.3,2025-02-23 08:28:00.948166
21.18,73.98,21.18,1012.25,2025-02-23 08:29:00.380645
21.1,74.27,21.1,1012.32,2025-02-23 08:30:02.042983
21.19,74.37,21.19,1012.27,2025-02-23 08:31:01.477465
21.23,74.61,21.23,1012.33,2025-02-23 08:32:00.910568
21.19,74.37,21.19,1012.23,2025-02-23 08:33:00.361506
21.1,74.46,21.1,1012.25,2025-02-23 08:34:01.917866
21.27,74.2,21.27,1012.4,2025-02-23 08:35:01.348895
21.23,74.23,21.23,1012.36,2025-02-23 08:36:00.801001
